AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PINCP,ESR,ST,FER,RAC1P,PUBCOV
17.0,13.0,5.0,2.0,2.0,8.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,6.0,False
40.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,5000.0,6.0,53.0,2.0,1.0,False
60.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,27200.0,6.0,53.0,0.0,1.0,False
34.0,21.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,24000.0,1.0,53.0,0.0,1.0,False
34.0,18.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,18000.0,1.0,53.0,0.0,1.0,False
33.0,21.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,2.0,1.0,False
59.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
52.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,3000.0,6.0,53.0,0.0,1.0,False
40.0,17.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,8000.0,1.0,53.0,2.0,1.0,False
17.0,14.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,53.0,2.0,1.0,False
47.0,18.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,30000.0,1.0,53.0,2.0,9.0,False
26.0,19.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,9100.0,6.0,53.0,2.0,1.0,True
20.0,20.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,2.0,1.0,False
17.0,16.0,5.0,2.0,2.0,5.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
49.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,22000.0,1.0,53.0,2.0,1.0,False
22.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
19.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,5000.0,6.0,53.0,0.0,1.0,False
16.0,13.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,53.0,0.0,1.0,False
62.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
23.0,21.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,3.0,53.0,0.0,1.0,False
18.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,19400.0,6.0,53.0,0.0,1.0,False
44.0,19.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,2.0,0.0,6.0,53.0,2.0,1.0,True
61.0,10.0,5.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
17.0,13.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
16.0,13.0,5.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
31.0,21.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,10.0,6.0,53.0,2.0,1.0,False
53.0,19.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14300.0,1.0,53.0,0.0,2.0,False
32.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,650.0,6.0,53.0,2.0,5.0,False
38.0,12.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,28000.0,1.0,53.0,0.0,1.0,False
16.0,13.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,800.0,1.0,53.0,2.0,9.0,False
27.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,24000.0,1.0,53.0,2.0,1.0,True
61.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,29400.0,1.0,53.0,0.0,1.0,False
50.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,10800.0,6.0,53.0,0.0,9.0,True
53.0,19.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,53.0,0.0,1.0,False
59.0,19.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,10800.0,6.0,53.0,0.0,1.0,True
23.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,15000.0,6.0,53.0,0.0,1.0,False
17.0,16.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,True
19.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
29.0,22.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,6.0,False
58.0,21.0,1.0,2.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,False
57.0,21.0,1.0,1.0,2.0,0.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,False
58.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
20.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,12000.0,1.0,53.0,2.0,1.0,False
50.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
64.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,4200.0,1.0,53.0,0.0,1.0,False
61.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
22.0,18.0,5.0,2.0,2.0,0.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,500.0,6.0,53.0,2.0,1.0,False
64.0,22.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,20000.0,6.0,53.0,0.0,1.0,False
28.0,22.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,6.0,53.0,2.0,9.0,False
25.0,20.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
51.0,16.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,17500.0,1.0,53.0,0.0,1.0,True
39.0,18.0,4.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,23000.0,1.0,53.0,2.0,1.0,True
27.0,21.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,2.0,1.0,False
23.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,28000.0,1.0,53.0,2.0,1.0,False
29.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,8000.0,2.0,53.0,1.0,6.0,True
29.0,18.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,22000.0,1.0,53.0,2.0,8.0,True
41.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,12000.0,1.0,53.0,2.0,1.0,False
17.0,14.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,200.0,1.0,53.0,0.0,1.0,False
58.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,11000.0,1.0,53.0,0.0,1.0,False
37.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,18000.0,1.0,53.0,2.0,1.0,True
37.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,15000.0,6.0,53.0,2.0,1.0,True
16.0,13.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,3000.0,6.0,53.0,0.0,1.0,True
26.0,19.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,8400.0,6.0,53.0,0.0,1.0,True
26.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,10000.0,1.0,53.0,2.0,1.0,False
34.0,21.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
53.0,5.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,8000.0,1.0,53.0,0.0,1.0,False
52.0,6.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,10000.0,1.0,53.0,0.0,1.0,False
26.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
25.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,14000.0,6.0,53.0,0.0,1.0,True
54.0,16.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,21000.0,6.0,53.0,0.0,1.0,False
55.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,11700.0,1.0,53.0,0.0,1.0,True
25.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,28000.0,1.0,53.0,2.0,1.0,False
22.0,17.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,0.0,1.0,False
52.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,8000.0,1.0,53.0,0.0,1.0,False
41.0,21.0,2.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,13200.0,6.0,53.0,2.0,1.0,True
15.0,11.0,5.0,1.0,2.0,8.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,13200.0,0.0,53.0,0.0,1.0,True
28.0,20.0,1.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,26000.0,1.0,53.0,0.0,9.0,True
36.0,17.0,4.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,7000.0,2.0,53.0,0.0,1.0,True
50.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,12200.0,6.0,53.0,2.0,6.0,False
57.0,21.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,11200.0,6.0,53.0,0.0,9.0,True
62.0,21.0,5.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,16200.0,6.0,53.0,0.0,1.0,True
32.0,21.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,20000.0,6.0,53.0,0.0,6.0,False
26.0,20.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,3400.0,1.0,53.0,2.0,6.0,False
42.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
28.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,26000.0,1.0,53.0,0.0,1.0,False
29.0,22.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,2.0,1.0,False
24.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3000.0,1.0,53.0,2.0,1.0,False
46.0,17.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,29500.0,1.0,53.0,2.0,1.0,False
22.0,20.0,5.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,11500.0,1.0,53.0,2.0,1.0,False
18.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
40.0,15.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
19.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,53.0,2.0,1.0,False
17.0,18.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
23.0,21.0,5.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2500.0,1.0,53.0,2.0,1.0,False
20.0,19.0,5.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1000.0,6.0,53.0,2.0,1.0,False
45.0,16.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,15000.0,1.0,53.0,2.0,1.0,False
16.0,14.0,5.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1500.0,6.0,53.0,2.0,1.0,True
56.0,19.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20900.0,1.0,53.0,0.0,1.0,False
60.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,True
60.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,230.0,6.0,53.0,0.0,1.0,True
21.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,16000.0,1.0,53.0,0.0,1.0,False
58.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,16500.0,1.0,53.0,0.0,9.0,True
40.0,22.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,9.0,False
31.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,0.0,9.0,False
42.0,21.0,5.0,1.0,2.0,0.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,0.0,1.0,False
58.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,22500.0,1.0,53.0,0.0,1.0,False
37.0,13.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3400.0,6.0,53.0,0.0,1.0,False
51.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,0.0,1.0,False
17.0,13.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
36.0,17.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,6000.0,2.0,53.0,2.0,2.0,False
49.0,16.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,True
37.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1000.0,6.0,53.0,2.0,1.0,True
17.0,12.0,5.0,1.0,2.0,8.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,True
34.0,12.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,12000.0,1.0,53.0,0.0,1.0,True
49.0,16.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,14000.0,6.0,53.0,0.0,1.0,True
54.0,20.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,9600.0,6.0,53.0,0.0,9.0,True
21.0,16.0,5.0,1.0,1.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,3000.0,6.0,53.0,0.0,9.0,True
44.0,16.0,4.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,19000.0,1.0,53.0,0.0,1.0,False
45.0,12.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,13600.0,6.0,53.0,2.0,1.0,True
47.0,21.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,4900.0,6.0,53.0,0.0,6.0,True
43.0,16.0,1.0,2.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,0.0,6.0,53.0,2.0,6.0,True
20.0,20.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,True
18.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,True
17.0,14.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,6.0,True
55.0,22.0,1.0,2.0,2.0,0.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,300.0,6.0,53.0,0.0,1.0,False
32.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,0.0,1.0,False
15.0,12.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,53.0,2.0,1.0,False
21.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,27200.0,1.0,53.0,2.0,1.0,False
23.0,15.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,18000.0,1.0,53.0,0.0,1.0,True
29.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,30000.0,2.0,53.0,1.0,1.0,False
43.0,19.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,460.0,6.0,53.0,2.0,1.0,False
15.0,10.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,53.0,2.0,1.0,False
25.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,3000.0,3.0,53.0,2.0,1.0,False
62.0,16.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,15500.0,6.0,53.0,0.0,1.0,False
48.0,13.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,True
50.0,16.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,11300.0,6.0,53.0,0.0,1.0,True
30.0,14.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,12600.0,1.0,53.0,2.0,1.0,True
60.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,12000.0,6.0,53.0,0.0,1.0,False
55.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20000.0,6.0,53.0,0.0,2.0,False
32.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,22000.0,1.0,53.0,2.0,1.0,True
33.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,25000.0,1.0,53.0,0.0,1.0,True
36.0,20.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,23400.0,1.0,53.0,2.0,1.0,True
62.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,30000.0,1.0,53.0,0.0,1.0,False
62.0,20.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,22000.0,6.0,53.0,0.0,1.0,True
64.0,18.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
55.0,21.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1500.0,6.0,53.0,0.0,1.0,False
31.0,21.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,2.0,53.0,1.0,1.0,True
23.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,22500.0,1.0,53.0,0.0,1.0,False
24.0,16.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,22000.0,1.0,53.0,0.0,1.0,False
44.0,17.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
16.0,13.0,5.0,2.0,2.0,8.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,1500.0,6.0,53.0,2.0,1.0,False
31.0,18.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,23000.0,1.0,53.0,0.0,1.0,True
25.0,18.0,1.0,2.0,1.0,0.0,1.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,0.0,6.0,53.0,2.0,1.0,True
36.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
59.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,15100.0,1.0,53.0,0.0,1.0,False
55.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,17100.0,1.0,53.0,0.0,1.0,True
53.0,22.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14100.0,1.0,53.0,0.0,6.0,False
17.0,15.0,5.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,8000.0,1.0,53.0,2.0,6.0,False
15.0,12.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,53.0,0.0,6.0,False
42.0,21.0,4.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,29200.0,6.0,53.0,2.0,1.0,True
47.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,19000.0,1.0,53.0,2.0,1.0,False
17.0,13.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,0.0,1.0,False
15.0,11.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,53.0,0.0,1.0,False
32.0,22.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,6000.0,1.0,53.0,0.0,9.0,False
30.0,22.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,6500.0,1.0,53.0,0.0,9.0,False
36.0,21.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,2.0,1.0,False
33.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,11200.0,6.0,53.0,0.0,1.0,True
32.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,20000.0,1.0,53.0,0.0,1.0,False
37.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,True
43.0,21.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,25000.0,1.0,53.0,0.0,1.0,True
17.0,14.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,3500.0,1.0,53.0,0.0,1.0,True
27.0,16.0,5.0,1.0,2.0,0.0,3.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,18000.0,1.0,53.0,0.0,1.0,False
36.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,53.0,2.0,1.0,False
15.0,12.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,53.0,2.0,1.0,False
24.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,53.0,2.0,8.0,False
28.0,15.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,10000.0,3.0,53.0,2.0,8.0,False
