is_promoted,predicted_is_promoted,predicted_probability,gender,age_group
0,0,0.3263454852896702,m,Under 30
0,0,0.3214561842102053,m,Under 30
0,1,0.7770182427119889,m,30-39
0,0,0.1578716947248975,m,30-39
0,1,0.6618262889409781,f,Under 30
0,0,0.28018433479938065,m,Under 30
0,0,0.3649763417628604,m,Under 30
0,0,0.15544521697849276,f,Under 30
0,0,0.22390806335489039,m,30-39
0,0,0.4207257368334389,m,30-39
0,0,0.3285395691783657,m,30-39
0,0,0.27157840904464,m,Under 30
0,0,0.14833704015885302,m,30-39
0,1,0.5219568536124848,f,Under 30
0,0,0.142401172182554,m,Under 30
0,0,0.35405787515190074,f,40-49
0,0,0.31235076335301765,f,Under 30
0,1,0.5021234202644501,m,50+
1,1,0.9067892797515821,m,Under 30
0,1,0.5805889216150374,f,40-49
0,1,0.5950500179976851,m,Under 30
0,0,0.4573996500159996,f,Under 30
0,0,0.24990995821280057,m,Under 30
0,1,0.7488820036889448,f,40-49
0,0,0.22016056234109882,m,Under 30
0,0,0.3319510896346388,f,Under 30
0,0,0.27418736538841365,f,Under 30
0,0,0.46484942234880844,m,30-39
0,0,0.39017638696005225,m,Under 30
0,0,0.31825948286487454,m,Under 30
0,0,0.28543522670751237,m,30-39
0,0,0.24565166691218707,m,30-39
0,0,0.4522543112529522,m,30-39
0,0,0.33800289198797545,f,Under 30
1,0,0.4070291990244545,m,30-39
0,1,0.6063875281546582,m,30-39
0,0,0.32353461789283944,m,Under 30
0,0,0.41476086758903946,m,40-49
0,0,0.32443798398283175,m,30-39
0,0,0.3030436531338253,m,Under 30
0,0,0.2976579568721006,m,40-49
0,1,0.6297616685966343,m,Under 30
0,0,0.142726090229081,m,Under 30
0,0,0.10234435443476424,f,40-49
0,0,0.3161092238301137,m,30-39
0,0,0.4986261615984261,m,50+
0,0,0.24921384710131939,f,50+
0,1,0.5774834700525566,m,30-39
0,0,0.2183165947301505,f,30-39
0,1,0.6817135010619919,m,Under 30
1,1,0.9502149343628707,m,30-39
0,0,0.23937189765139447,m,Under 30
0,0,0.43722473049292576,f,Under 30
0,0,0.22783663481220234,m,30-39
0,1,0.7993796529628974,m,30-39
0,0,0.19328344591123936,f,30-39
0,0,0.330112786538555,m,Under 30
0,0,0.10495943046975309,f,40-49
0,0,0.3316497292893484,m,30-39
0,0,0.2207809184159908,m,40-49
0,0,0.21590044246018697,f,Under 30
0,0,0.11197141856118305,m,30-39
0,0,0.15514243199412325,m,30-39
0,0,0.2553886048466149,m,30-39
0,0,0.32188639118089657,m,Under 30
0,0,0.30810989721335025,m,30-39
0,1,0.7303786567705414,f,Under 30
0,0,0.4926230925199474,m,40-49
0,0,0.37087168230840206,f,30-39
0,1,0.5721421865325002,f,30-39
0,1,0.7146141723619744,m,Under 30
0,0,0.20510367891978568,f,30-39
0,0,0.4862835703457075,f,30-39
0,1,0.680663994392533,m,Under 30
0,0,0.48586480916003266,m,Under 30
0,0,0.21782837257052046,m,30-39
0,0,0.09292379191249407,m,30-39
0,0,0.404286321364291,m,30-39
0,0,0.30941461282853727,f,Under 30
0,0,0.28657993680652716,f,50+
0,0,0.2234396478016565,m,30-39
0,0,0.12886503079403472,f,40-49
0,0,0.263665323651564,m,40-49
0,0,0.09728995383632323,m,Under 30
0,0,0.04423226832384464,m,30-39
0,0,0.10996948446583886,f,50+
0,0,0.40195358464727227,m,50+
0,1,0.5131093692518128,m,30-39
0,0,0.39202237512580973,m,30-39
0,0,0.4420262225748403,f,30-39
1,1,0.9408313335507665,m,30-39
0,0,0.4391279291374319,m,30-39
0,0,0.20445743974947372,m,Under 30
0,0,0.3058619369000861,m,Under 30
1,0,0.4141424982254056,m,Under 30
0,0,0.2942828209443478,m,Under 30
0,0,0.10029206454051129,m,50+
0,1,0.5764652270510198,f,30-39
0,0,0.18248464196135267,m,50+
0,0,0.3781361752997436,m,Under 30
0,0,0.32561173132418514,f,Under 30
0,0,0.25062449182807167,f,30-39
0,0,0.44898757095138525,m,40-49
0,0,0.3329265647423831,m,Under 30
0,0,0.42410138039317563,m,40-49
0,0,0.4954975430615652,f,30-39
0,0,0.31342809229175717,m,Under 30
0,0,0.062908918421264,m,Under 30
0,1,0.517045829246276,f,Under 30
0,1,0.6710578190085095,f,30-39
0,0,0.22778380412271323,m,Under 30
0,0,0.13555576822680082,m,Under 30
0,0,0.21908815699818432,f,Under 30
0,0,0.17407745931925706,f,30-39
0,0,0.2706401959189766,m,30-39
0,0,0.4243354355804189,m,30-39
1,1,0.5521264989778143,m,Under 30
0,0,0.22496971847813507,m,30-39
0,0,0.4297622963017466,m,30-39
0,0,0.11950654458026735,f,30-39
0,0,0.4696565709505676,m,50+
0,1,0.682213953335199,m,30-39
0,0,0.46033711904197366,m,30-39
0,0,0.2507367731730887,f,Under 30
0,1,0.680232675517326,f,30-39
0,0,0.24695090385180468,m,30-39
0,0,0.15539375183332588,m,30-39
0,0,0.1705245656896042,m,40-49
0,0,0.3132379855942584,m,Under 30
0,0,0.16234256942543135,m,30-39
1,1,0.9982123813509672,m,30-39
0,0,0.38120778955573226,f,Under 30
0,0,0.2042724321485573,m,Under 30
0,0,0.16293040652064497,f,Under 30
0,0,0.47743165175558594,m,Under 30
0,0,0.05259047245173657,m,30-39
0,1,0.7567304783148886,m,Under 30
0,0,0.3505432273242288,m,30-39
0,0,0.10801044684982274,f,40-49
0,0,0.20678236508427517,f,Under 30
0,0,0.4077134249848058,f,40-49
0,1,0.6939121614472934,f,Under 30
0,0,0.22310048906837165,m,30-39
1,1,0.9980795929105072,m,30-39
1,0,0.1996172438470033,f,30-39
0,0,0.26180273574202917,f,Under 30
0,1,0.6389241814838711,m,Under 30
0,0,0.4432020558721025,m,30-39
0,0,0.36294300416946923,f,50+
0,0,0.2201861477328625,m,50+
0,0,0.23850937271918796,m,Under 30
0,1,0.6506463482389226,f,30-39
0,0,0.09428411504253742,m,30-39
0,1,0.5744569632267731,f,30-39
0,0,0.3775425770610283,m,30-39
0,0,0.31159065285379395,m,30-39
0,1,0.7025644477589618,m,Under 30
0,0,0.10314229404824417,m,30-39
0,0,0.34808058869404834,m,30-39
0,0,0.45794341261728133,m,30-39
0,0,0.3353216503810996,m,30-39
0,0,0.4181925625932398,f,40-49
0,0,0.212402155195833,m,Under 30
1,1,0.7746112302567834,m,30-39
1,1,0.5674176241827149,m,40-49
0,1,0.6532416028080299,f,30-39
1,1,0.9999380593816639,m,30-39
0,0,0.4679012095165945,m,Under 30
0,0,0.45427688459059834,m,Under 30
0,0,0.48676280155020507,f,50+
0,1,0.8280311421478697,m,30-39
0,0,0.4154536921409982,m,30-39
0,0,0.167188890173636,m,30-39
0,0,0.21925654310638926,m,Under 30
0,0,0.04253654339036662,m,30-39
0,0,0.3237022628185194,m,30-39
0,0,0.3136103177010055,f,40-49
0,0,0.38314399388696574,m,40-49
0,1,0.5960316356233051,m,Under 30
0,0,0.09710011393420448,f,30-39
0,0,0.0824035284248711,m,40-49
0,0,0.325678185551199,m,30-39
0,0,0.42302739782498616,f,40-49
0,0,0.3239376697951551,m,30-39
0,0,0.12647606194071867,m,Under 30
0,0,0.28724960076517064,m,40-49
0,0,0.20422082066949032,m,Under 30
0,0,0.2561091507808212,m,30-39
0,1,0.5409086217148698,m,30-39
0,0,0.316173910996994,m,Under 30
0,1,0.5561910939996537,m,30-39
0,0,0.2915748992872122,m,40-49
0,1,0.5455095933993462,f,30-39
0,0,0.4137689686944903,f,Under 30
0,0,0.10157835945538043,m,50+
0,1,0.5408214460368707,m,30-39
0,0,0.38106862219641857,f,Under 30
0,1,0.5232956303774091,m,30-39
0,0,0.39027027976063355,m,30-39
0,0,0.04714584299239293,m,40-49
0,0,0.17920891919230597,f,30-39
0,1,0.6183869070964398,m,30-39
0,1,0.5088263078410835,f,30-39
0,0,0.15393510773552743,m,30-39
0,0,0.13917973298057684,m,30-39
0,1,0.7038658787856729,m,30-39
0,0,0.11427350297400557,m,Under 30
0,0,0.1421641396800162,m,40-49
0,0,0.13102826545323232,m,Under 30
0,0,0.13907326184743182,f,40-49
0,0,0.27409907128381134,m,50+
0,0,0.07381505528159917,m,30-39
0,0,0.3352245933164809,m,30-39
0,0,0.4742798259846843,f,50+
0,1,0.5325442671482942,f,30-39
0,0,0.393245574124043,m,Under 30
0,0,0.39108216271371277,m,40-49
0,0,0.32055299783416463,m,Under 30
0,1,0.5695547621765827,m,Under 30
0,1,0.6501205949893339,m,Under 30
0,0,0.2536018245553807,m,Under 30
0,0,0.3583267495503577,m,30-39
0,0,0.3145825037408908,m,30-39
0,0,0.40413871631457965,f,30-39
0,0,0.4479202045197455,m,Under 30
0,1,0.6284744204595711,f,Under 30
1,0,0.43244781192705367,m,50+
0,0,0.1570991024880023,m,30-39
0,0,0.3469008900915489,m,30-39
0,0,0.20305211900029171,m,40-49
0,0,0.47437686708033566,f,Under 30
0,1,0.6527604965300662,m,Under 30
0,0,0.06760426932069995,m,Under 30
0,0,0.1524639856264499,m,Under 30
1,1,0.92400169272982,m,30-39
0,0,0.19386139479233253,m,30-39
0,1,0.6506852500713388,m,30-39
0,1,0.7374265787280095,m,Under 30
1,1,0.7904406666482888,f,30-39
1,0,0.33277233680362356,m,Under 30
0,1,0.8479551897749761,f,Under 30
0,1,0.7700124709636988,m,30-39
0,0,0.07518199716262956,m,Under 30
0,0,0.2529307199852038,f,40-49
0,0,0.19874331550499827,m,40-49
0,1,0.7545676639193272,m,30-39
0,0,0.1927954359567237,f,30-39
0,0,0.17478181112130362,m,40-49
1,1,0.9988891239739011,m,40-49
0,0,0.22564467659596996,m,Under 30
0,0,0.36545010892252605,m,Under 30
0,1,0.7609560200066446,f,30-39
0,0,0.4105155093284186,m,Under 30
1,0,0.35247112849123385,m,40-49
0,0,0.22974246870227819,m,Under 30
1,1,0.6225056065038793,f,30-39
0,0,0.36351782867966603,f,30-39
0,0,0.1820866432349598,m,40-49
0,1,0.6344984607626266,m,30-39
0,0,0.08249672458021215,m,40-49
0,0,0.2361566765568251,f,30-39
0,1,0.5196767333027154,m,30-39
0,0,0.45581395070099223,m,Under 30
0,0,0.30817944689900484,m,Under 30
0,0,0.4741074224995307,f,Under 30
0,0,0.2749565267793915,m,30-39
0,0,0.37397203333078044,f,Under 30
0,0,0.21485433647576443,m,50+
0,1,0.89704423971459,m,30-39
0,0,0.16911272019020626,m,30-39
0,0,0.1959306138346455,m,40-49
0,0,0.3351402637415588,m,30-39
0,0,0.23455358565767154,f,Under 30
0,0,0.11833179036908614,m,50+
0,1,0.5056934381269222,m,Under 30
0,0,0.41728070269144896,m,30-39
0,0,0.4455380207513292,m,30-39
0,0,0.2755088211836206,m,30-39
0,0,0.20002451666028412,m,30-39
0,0,0.10132557412392161,m,40-49
0,0,0.253526262893772,m,50+
0,0,0.49860656118768126,f,40-49
0,0,0.2117687797055843,m,Under 30
0,1,0.5510538176286175,m,30-39
0,1,0.6116741176669568,f,30-39
0,0,0.3928866691569928,f,30-39
0,1,0.5768276582893281,m,30-39
0,0,0.3627936458796853,m,Under 30
0,0,0.3706297748549419,m,Under 30
0,0,0.10421096634014845,m,30-39
0,0,0.23370470064741392,m,30-39
0,1,0.6592189861966298,m,40-49
0,0,0.4359127079254632,f,Under 30
0,0,0.47933932986144473,m,Under 30
0,0,0.19985073525636496,m,30-39
0,0,0.1539423400469947,f,Under 30
0,0,0.2231871767525074,m,Under 30
0,0,0.42505501017306746,f,30-39
0,0,0.10155341022871237,f,50+
0,0,0.31236249354803075,f,30-39
0,0,0.15605626919225235,m,30-39
0,0,0.3009130654879047,m,30-39
0,0,0.16313321443955986,f,30-39
0,0,0.06380307621539207,m,50+
0,1,0.5957145358364333,m,Under 30
0,1,0.8022832978784149,f,30-39
0,0,0.0754744006915254,m,30-39
0,0,0.4328645450307165,f,30-39
0,0,0.11454001157060295,f,50+
0,0,0.39705783740924483,m,40-49
0,0,0.3297209292177941,m,30-39
0,0,0.24679505960391876,m,40-49
0,1,0.6689848470530163,m,30-39
0,0,0.1649080232855417,m,30-39
0,0,0.04668141949334353,m,30-39
0,0,0.34128791002229714,f,50+
0,0,0.25044666565112733,m,Under 30
0,0,0.4406577566127487,m,30-39
0,0,0.4176541998480917,f,30-39
0,0,0.2593099378236771,m,Under 30
0,0,0.3295581046218038,f,40-49
0,1,0.5758315202591493,f,30-39
0,1,0.6009059348151408,m,30-39
0,1,0.5570988000082656,f,Under 30
0,0,0.16817361861556668,m,30-39
0,0,0.15793840559207098,f,50+
0,0,0.10443825991786013,m,30-39
0,0,0.382373435239324,f,30-39
0,1,0.5471798716293554,m,30-39
0,0,0.1637606441305135,m,30-39
0,1,0.557410876176498,m,30-39
0,0,0.300742073901811,m,Under 30
0,0,0.2991259026755103,m,Under 30
0,1,0.5184879395909329,m,30-39
0,1,0.7127993042808145,f,Under 30
0,1,0.5805507654605021,m,Under 30
0,0,0.3485453163850436,f,Under 30
0,0,0.24390908041812145,m,Under 30
0,0,0.34785368929247523,m,30-39
0,0,0.21317402204360775,m,30-39
0,0,0.11047524787897131,m,30-39
0,1,0.5936066787840028,m,30-39
0,0,0.07655321107521498,m,40-49
1,0,0.3871377771444271,m,30-39
0,0,0.2971955335029346,m,50+
1,1,0.9999245578036909,m,40-49
0,1,0.5110431102669415,m,40-49
0,0,0.4185945143564355,f,Under 30
0,0,0.4149175424210347,m,Under 30
0,1,0.658153248281244,m,40-49
0,0,0.45447743834020277,m,40-49
0,0,0.23069774291624245,m,30-39
0,0,0.2492668245902612,m,30-39
0,0,0.23544076466839806,f,Under 30
0,0,0.313787860380088,m,30-39
0,0,0.4137308353685962,m,40-49
0,0,0.10839183490586282,m,30-39
0,0,0.1913042319327721,m,30-39
0,0,0.2605844747998355,m,30-39
1,1,0.9424690211912514,f,30-39
0,0,0.18059394111745308,f,30-39
0,0,0.20466498482925313,m,Under 30
0,0,0.342229361517075,m,30-39
0,1,0.6184177367443559,m,Under 30
0,0,0.3538402367682973,f,30-39
0,0,0.2378563717141751,m,Under 30
0,1,0.5732733672715821,f,Under 30
0,0,0.21102900432541877,m,50+
0,0,0.11752740933112202,m,30-39
0,0,0.4995520157062624,m,40-49
0,0,0.4999510565573,m,40-49
0,0,0.24934252572985668,m,50+
0,0,0.30123646842832197,f,50+
0,0,0.23210950010944992,m,30-39
0,0,0.081755408063112,f,30-39
0,0,0.13139450463325547,m,30-39
0,0,0.3300200998774516,m,Under 30
0,0,0.2516517796777375,m,30-39
0,0,0.20161674591810483,f,40-49
0,0,0.28598548932902046,m,50+
0,0,0.29427808354112195,f,Under 30
0,0,0.35644168040704605,m,40-49
0,0,0.09576900959806985,m,40-49
0,0,0.36992937222359396,m,40-49
0,0,0.4649989522592682,m,Under 30
0,0,0.3118489160826344,f,Under 30
1,1,0.7333036555984886,m,30-39
0,0,0.32367530630245916,m,Under 30
0,0,0.16563916627967978,m,30-39
0,0,0.29268534112082456,f,40-49
0,0,0.22260874183580937,f,30-39
0,1,0.5859945660635898,f,Under 30
0,1,0.5265207619041496,f,Under 30
0,0,0.12524245596565092,f,Under 30
0,0,0.27481381780194614,m,Under 30
0,0,0.36079247651056706,f,50+
0,0,0.1171038426295645,m,30-39
0,0,0.25836402833184596,m,Under 30
0,0,0.1782809660948819,m,30-39
0,0,0.16596924895220538,m,30-39
0,0,0.16646019375483637,m,30-39
0,0,0.10359440490061798,f,30-39
0,0,0.19784838060474372,m,30-39
0,0,0.2665347055422707,f,30-39
0,0,0.2806885385998483,f,30-39
0,1,0.6079006396031749,m,Under 30
0,0,0.04451300764192239,m,50+
0,0,0.1603427291362591,m,30-39
0,0,0.26712926030597134,m,30-39
0,1,0.6418031296263406,m,30-39
0,1,0.5622156821561491,m,Under 30
0,0,0.3169532473350387,m,30-39
0,1,0.6988436430028215,m,Under 30
0,1,0.6415487697231927,m,Under 30
0,0,0.2789780864187164,m,30-39
0,0,0.4792291936131514,f,40-49
1,1,0.8597425195762399,f,Under 30
0,1,0.8266605486805688,f,Under 30
0,0,0.23542481213281177,m,30-39
0,0,0.17298126082245552,f,30-39
0,0,0.3326190125929807,m,40-49
0,1,0.566200749707585,f,30-39
1,0,0.3353545272889306,f,30-39
0,1,0.7534256752215213,m,Under 30
0,0,0.08545291891305985,m,Under 30
0,1,0.5406177908193048,m,30-39
0,0,0.4530871553562219,m,30-39
0,0,0.3382789667687893,f,30-39
0,1,0.6113005623127878,m,30-39
0,0,0.26193244506641317,f,Under 30
0,0,0.228167400971029,m,30-39
0,0,0.4530393324161619,m,30-39
0,0,0.24342757990812205,m,30-39
0,0,0.05144084511144216,m,50+
1,1,0.7126429731478302,f,40-49
0,0,0.37907080436839546,f,30-39
0,1,0.5900973326045426,f,Under 30
0,0,0.2066993218173349,f,Under 30
0,0,0.0939670751324887,m,40-49
0,1,0.627323918315188,m,Under 30
0,0,0.31629311875887783,f,Under 30
0,0,0.09345198704001097,m,Under 30
0,0,0.37161686169055164,f,30-39
0,0,0.41146495872528555,m,30-39
0,0,0.05517848815319772,m,40-49
0,0,0.34934334385860855,f,30-39
0,0,0.46536712639605565,m,30-39
0,0,0.49304776188812616,m,30-39
0,0,0.15483322602908647,f,30-39
0,0,0.3852727085369864,m,Under 30
0,0,0.2533283139691576,m,30-39
0,0,0.41609440627557537,m,50+
0,0,0.15288505977405803,m,30-39
0,0,0.2824392548211811,m,40-49
0,0,0.4403463662064586,m,40-49
0,0,0.05995922621463206,m,30-39
1,1,0.9565090364468185,f,30-39
0,1,0.5673472080303734,m,30-39
0,1,0.7730638615310721,m,Under 30
0,0,0.31804373502317784,m,30-39
1,1,0.9629406641113345,m,50+
1,0,0.47716138635795635,f,Under 30
0,0,0.3596370853871849,m,30-39
1,0,0.3131027278303361,m,Under 30
0,0,0.35360564973085495,f,Under 30
0,1,0.5500970913517725,m,Under 30
0,0,0.051928578031149045,m,30-39
0,0,0.32738482691421894,m,30-39
0,0,0.31681248965518427,m,30-39
1,1,0.7536158316169289,m,30-39
0,0,0.2978414424316796,m,30-39
0,0,0.060923274503740105,m,40-49
0,1,0.5727248551871795,f,30-39
0,0,0.043767230622144555,m,50+
0,1,0.5380459992724225,m,50+
0,0,0.15266195372523073,f,30-39
0,0,0.07642889683849104,m,30-39
0,1,0.6399291848411875,m,40-49
0,1,0.5356223184293659,m,30-39
0,0,0.19019915558444692,f,40-49
0,1,0.6687804509198771,m,Under 30
0,1,0.6157176822048084,m,40-49
0,0,0.295478359696674,m,Under 30
0,0,0.37496787936638765,f,40-49
0,0,0.3570976681816752,f,30-39
0,0,0.415986897381576,m,30-39
0,0,0.16033507247311465,f,30-39
0,0,0.33842469511005246,m,30-39
0,0,0.19596298677868965,m,40-49
1,0,0.4783238213705992,m,Under 30
0,0,0.38547362322849604,m,30-39
0,0,0.42225183287111673,m,30-39
0,0,0.45143322040490663,f,30-39
0,0,0.3932915576676683,m,40-49
0,0,0.34380181866383047,m,40-49
0,0,0.2768297708272152,m,40-49
0,0,0.48330275009351864,m,Under 30
0,0,0.40288055423771457,m,30-39
1,0,0.26974571055504254,m,Under 30
0,0,0.31282849896510595,m,30-39
0,0,0.2645586965915501,m,Under 30
0,0,0.3946015045060496,f,Under 30
0,1,0.6969062661765614,m,Under 30
0,1,0.5448707563026812,m,30-39
0,0,0.3212508483090083,m,30-39
0,1,0.7269458135614377,m,30-39
0,0,0.19623343255189607,f,30-39
0,0,0.40018107464666314,f,50+
0,0,0.3106180075512575,f,30-39
0,0,0.45002765345942025,m,50+
0,0,0.1406331857503949,m,30-39
0,1,0.755500362499919,m,30-39
0,0,0.2286931956685356,m,30-39
1,1,0.6847722975452806,m,30-39
1,0,0.1561325921731487,f,Under 30
0,0,0.03526893488490309,f,Under 30
0,0,0.27894107042413735,m,30-39
0,0,0.28328007132330163,m,30-39
0,0,0.15424198590179544,m,30-39
0,0,0.32787897091689017,m,30-39
0,0,0.4039429531815796,f,50+
0,0,0.22602623832738422,m,30-39
1,1,0.5433984057997232,f,30-39
0,0,0.21433377130693593,f,40-49
1,1,0.9999017175544552,m,Under 30
0,0,0.20392464212133155,m,30-39
0,0,0.48874572521998694,f,40-49
0,0,0.27936830961206216,m,30-39
0,0,0.44801793695814207,m,30-39
1,0,0.3093355428360558,m,30-39
0,1,0.6350810578091122,m,30-39
0,0,0.2798042206664566,m,40-49
1,1,0.9998268750546053,f,30-39
0,0,0.20767353488763948,m,30-39
0,0,0.4170073766350841,m,50+
0,0,0.061971958134999124,m,30-39
0,0,0.2954992366081947,m,30-39
0,0,0.16302724927316678,m,30-39
0,1,0.6029957158420883,m,30-39
0,1,0.5446684112581677,f,30-39
0,0,0.05266520735777091,m,40-49
0,0,0.18435231367529287,m,Under 30
0,1,0.648161054843203,f,30-39
0,1,0.7684050242695096,m,30-39
0,0,0.1634011847548864,m,40-49
0,0,0.3635317857005947,f,30-39
0,0,0.3412851488379204,f,30-39
0,1,0.5656722362689032,m,30-39
0,0,0.18871854314995318,f,30-39
0,0,0.10709038684506055,f,40-49
0,0,0.07246313212017969,m,Under 30
0,0,0.44089527597603895,f,30-39
0,0,0.32933231892262244,f,Under 30
0,1,0.5803687456421575,m,30-39
0,1,0.5189964638951676,m,Under 30
0,0,0.10048353030239053,f,30-39
0,0,0.23407036985716262,m,50+
0,0,0.45349116201891554,m,40-49
0,0,0.3376304715800082,m,30-39
0,1,0.5349190527641667,m,30-39
0,0,0.061633442013371495,m,30-39
0,1,0.7102380593331502,m,Under 30
0,0,0.3993538859469316,m,40-49
0,0,0.3220049942586799,f,30-39
0,1,0.5714944985890219,m,30-39
0,1,0.5169450805470601,f,Under 30
0,0,0.3509712526246941,m,Under 30
0,0,0.3444564369050826,m,30-39
0,1,0.6019953456527237,m,30-39
0,1,0.7787939468780853,m,40-49
0,0,0.4895670620242631,m,Under 30
0,1,0.5101659479150886,f,Under 30
0,0,0.09762689105978281,m,40-49
0,0,0.11505021881011168,m,Under 30
0,0,0.17885824841810377,m,Under 30
0,1,0.739905372819773,f,Under 30
0,0,0.3056431048003158,m,30-39
0,0,0.09812746671917442,m,30-39
0,1,0.7431811775818067,m,Under 30
0,0,0.4294640058320408,m,Under 30
0,0,0.10370868422695448,m,Under 30
0,0,0.08183900410792522,m,30-39
0,0,0.051671328463070085,f,Under 30
0,0,0.2820932470470437,f,30-39
0,0,0.19291108439281254,f,40-49
0,1,0.632335409154018,m,Under 30
0,1,0.7086385706806232,m,40-49
0,1,0.5502215235496459,m,30-39
0,0,0.43257110761059125,m,30-39
1,1,0.9531205730416682,m,Under 30
0,1,0.5395836141660922,f,30-39
0,0,0.0691485498894296,m,50+
0,0,0.3861294419899109,m,Under 30
1,1,0.9329617037416233,f,30-39
0,0,0.07159402670982093,f,50+
1,1,0.5087820437734972,f,40-49
0,0,0.13339352608089874,m,Under 30
0,0,0.4480886023226671,f,40-49
0,0,0.17078012540653587,m,50+
0,1,0.5862029800912513,m,Under 30
0,0,0.04054375437876775,m,40-49
0,1,0.5026615081435407,m,30-39
0,0,0.24242600336391235,f,Under 30
0,0,0.305914729311307,m,30-39
0,0,0.2258691334275403,f,30-39
1,1,0.5272419380141051,f,30-39
0,0,0.33585142575978694,f,40-49
0,0,0.12538308407366935,m,Under 30
0,0,0.38125646990152373,m,30-39
0,0,0.23170126789480755,m,30-39
0,0,0.1608769597898523,m,40-49
1,0,0.2479308724252425,m,30-39
0,0,0.27844747248816976,m,30-39
0,0,0.09850758442092465,m,30-39
0,1,0.5232738561909857,m,30-39
0,1,0.8183771145580719,f,30-39
0,0,0.27406939186256624,m,40-49
1,0,0.3036386179848363,m,30-39
0,1,0.6133052858692214,m,30-39
0,0,0.18122273242916576,m,30-39
0,0,0.2764533003097699,m,Under 30
0,0,0.34001505621779604,f,30-39
0,0,0.3010359633691028,m,Under 30
0,1,0.5991471995565643,m,Under 30
0,0,0.05770051528856364,m,30-39
0,0,0.37875174200257805,m,50+
0,0,0.1430782231723425,m,Under 30
0,0,0.2327991151476282,f,30-39
0,0,0.3050049825226013,m,Under 30
0,0,0.4960420064625344,m,Under 30
1,1,0.8880982919521049,m,30-39
0,0,0.1917085017442301,m,30-39
0,0,0.4981795069251943,m,30-39
0,0,0.3370024095897164,m,Under 30
0,0,0.14756374386346702,m,Under 30
0,1,0.571073568528141,m,40-49
0,1,0.7557187933494975,m,30-39
0,0,0.35696698153902695,m,40-49
0,0,0.3250674644336886,f,40-49
0,0,0.37573390481948354,m,30-39
0,0,0.11830165623357407,m,Under 30
0,0,0.405510832489584,m,30-39
0,0,0.3417107096967037,m,30-39
0,0,0.19494719323368256,m,Under 30
0,0,0.2813435828648899,m,40-49
0,1,0.7082466672717997,f,30-39
0,0,0.29983100665102125,f,30-39
1,1,0.7970261867404743,m,40-49
0,0,0.4817062691096993,f,30-39
0,0,0.12278956242936065,m,30-39
0,1,0.7443314908510049,m,Under 30
0,0,0.3083184484480491,m,40-49
0,0,0.4234658076116257,m,30-39
0,0,0.13828807962958872,f,50+
0,0,0.2345081205662557,m,30-39
0,0,0.3660095740623308,f,30-39
0,0,0.0778641494295665,m,30-39
1,0,0.25265593455562396,m,40-49
0,0,0.34182560941248774,m,30-39
0,0,0.34028364350378715,m,Under 30
0,0,0.12110335120751027,f,30-39
0,0,0.297154775841431,m,30-39
0,0,0.3411869768579557,m,50+
0,0,0.09209486179238599,m,Under 30
0,1,0.5041981868824562,m,40-49
0,0,0.10599592845908155,m,Under 30
0,0,0.45080910534550084,m,30-39
0,0,0.32459163184038414,m,30-39
0,0,0.39930782804770315,m,40-49
1,1,0.8411029944952578,m,30-39
0,0,0.2633707994844848,m,40-49
0,1,0.5660904896618861,f,30-39
0,0,0.24350606290930524,m,Under 30
